id,set_name,img,text,gold_hate,gold_pc,gold_attack,pc,attack
79384,train,img/79384.png,mexico first america last,['not_hateful'],['pc_empty'],['attack_empty'],None,None
97256,train,img/97256.png,we destroy the world and kill a lot of people. know the history and learn from it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
40651,train,img/40651.png,you see this pig? it's called muhammad,['not_hateful'],['pc_empty'],['attack_empty'],None,None
19602,train,img/19602.png,i went to walmart and picked up brand new shoes,['not_hateful'],['pc_empty'],['attack_empty'],None,None
35104,train,img/35104.png,talking to your ex be like why you always lying,['not_hateful'],['pc_empty'],['attack_empty'],None,None
14038,train,img/14038.png,"holocaust jokes arent funny, anne frankly, i'm getting tired of them",['not_hateful'],['pc_empty'],['attack_empty'],None,None
67943,train,img/67943.png,"i'm making fuck off pie today 1 can of nobody cares, a dash of kiss my ass, add some fuck you's, stir, then shove it up your ass. now fuck off!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
10732,train,img/10732.png,look dad im doing it you did it tyrone! you stole your first bike,['not_hateful'],['pc_empty'],['attack_empty'],None,None
37918,train,img/37918.png,how i feel when i pick germany in a world war 2 game,['not_hateful'],['pc_empty'],['attack_empty'],None,None
42896,train,img/42896.png,and just like that liberals didn't want illegal immigrants in their sanctuary cities,['not_hateful'],['pc_empty'],['attack_empty'],None,None
65432,train,img/65432.png,rare photo of two us soldiers held up in japanese war camp,['not_hateful'],['pc_empty'],['attack_empty'],None,None
69750,train,img/69750.png,when you save it because you thought it was just burnt up,['not_hateful'],['pc_empty'],['attack_empty'],None,None
48260,train,img/48260.png,"pedal faster patrick, the owners are coming",['not_hateful'],['pc_empty'],['attack_empty'],None,None
64780,train,img/64780.png,"whats the difference between ray rice, kareem hunt, tyreek hill and the man pictured here: he played 14 game seasons",['not_hateful'],['pc_empty'],['attack_empty'],None,None
39826,train,img/39826.png,looking forward to a night out,['not_hateful'],['pc_empty'],['attack_empty'],None,None
34092,train,img/34092.png,no i dont want to kiss you i don't know why my girlfriend is mad,['not_hateful'],['pc_empty'],['attack_empty'],None,None
67243,train,img/67243.png,no border walls and no voter i.d. laws... ...figure it out yet??,['not_hateful'],['pc_empty'],['attack_empty'],None,None
51624,train,img/51624.png,don't judge me for what i wear omg i was thinking the same thing,['not_hateful'],['pc_empty'],['attack_empty'],None,None
70834,train,img/70834.png,smh kids these days rely too much on technology,['not_hateful'],['pc_empty'],['attack_empty'],None,None
39281,train,img/39281.png,"newly elected muslim u.s. rep. rashida tlaib ""because we're gonna go in there and we're gonna impeach the mother***er. '""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
87290,train,img/87290.png,friends tired of your politics? here is a picture of a kitten you can share,['not_hateful'],['pc_empty'],['attack_empty'],None,None
98067,train,img/98067.png,"sometimes, i crunch up my jizz when it dries and i bring the white powder to parties and watch people snort my cock sand i do this all the time",['not_hateful'],['pc_empty'],['attack_empty'],None,None
37928,train,img/37928.png,this is a snakes mouth it looks like a vagina,['not_hateful'],['pc_empty'],['attack_empty'],None,None
16593,train,img/16593.png,michelle is very jealous she didn't get a yummy hog dog to eat,['not_hateful'],['pc_empty'],['attack_empty'],None,None
10524,train,img/10524.png,some people did something again.,['not_hateful'],['pc_empty'],['attack_empty'],None,None
37054,train,img/37054.png,what's worse than ants in your pants? uncles,['not_hateful'],['pc_empty'],['attack_empty'],None,None
32906,train,img/32906.png,america 1962: we're going to the moon! america 2017: building a wall is impossible!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
46823,train,img/46823.png,enough is enough children are more important than freaks,['not_hateful'],['pc_empty'],['attack_empty'],None,None
89471,train,img/89471.png,sometimes i feel ugly but then i think of my sister and get over it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
75063,train,img/75063.png,morgan freeman has been old my entire life. 2000 2017,['not_hateful'],['pc_empty'],['attack_empty'],None,None
78214,train,img/78214.png,i win again! parkinson's center,['not_hateful'],['pc_empty'],['attack_empty'],None,None
80297,train,img/80297.png,not all feminist are this extreme,['not_hateful'],['pc_empty'],['attack_empty'],None,None
38460,train,img/38460.png,i told them to get chick fil a . but it was sunday,['not_hateful'],['pc_empty'],['attack_empty'],None,None
85927,train,img/85927.png,"waters on trump: ""impeachment first, prison next!"" do you think the president colluded with russia?",['not_hateful'],['pc_empty'],['attack_empty'],None,None
87241,train,img/87241.png,when you have to stand very still bc there's an active shooter,['not_hateful'],['pc_empty'],['attack_empty'],None,None
31467,train,img/31467.png,if they don't like it here they can leave!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
81206,train,img/81206.png,ain't no allah back girl,['not_hateful'],['pc_empty'],['attack_empty'],None,None
92671,train,img/92671.png,looking at you your condition is improving,['not_hateful'],['pc_empty'],['attack_empty'],None,None
58026,train,img/58026.png,let me show momma what i found,['not_hateful'],['pc_empty'],['attack_empty'],None,None
59278,train,img/59278.png,fought in iraq war died at 34 started iraq war on lies made $40 billion profit,['not_hateful'],['pc_empty'],['attack_empty'],None,None
41672,train,img/41672.png,not on my watch,['not_hateful'],['pc_empty'],['attack_empty'],None,None
9324,train,img/09324.png,what would i do if she got pregnant,['not_hateful'],['pc_empty'],['attack_empty'],None,None
73206,train,img/73206.png,what if i told you common core was purposely designed to be confusing and frustrating so parents will look ignorant and children will get confused and feel stupid because uneducated kids who've been programmed to depend on the state for answers make much better conformist debt slaves in the future,['not_hateful'],['pc_empty'],['attack_empty'],None,None
97583,train,img/97583.png,you used so much oil bp is already claiming they weren't involved,['not_hateful'],['pc_empty'],['attack_empty'],None,None
46208,train,img/46208.png,for the love of god help me change the diaper on my baby the crap is leaking out,['not_hateful'],['pc_empty'],['attack_empty'],None,None
56240,train,img/56240.png,"two jewish women saved by solviets from aushwitz concentration camp (circa 1945, colorized)",['not_hateful'],['pc_empty'],['attack_empty'],None,None
52874,train,img/52874.png,when you have no stress weighing you down,['not_hateful'],['pc_empty'],['attack_empty'],None,None
62985,train,img/62985.png,no image,['not_hateful'],['pc_empty'],['attack_empty'],None,None
52416,train,img/52416.png,predatory behaviour james charles bye sister,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2687,train,img/02687.png,i hang a sock on my doorknob so my roommate knows not to come in because i'm busy fucking the other sock,['not_hateful'],['pc_empty'],['attack_empty'],None,None
75910,train,img/75910.png,when you get a cute new haircut just before pitcure day,['not_hateful'],['pc_empty'],['attack_empty'],None,None
51930,train,img/51930.png,america be like never forget get over it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
96475,train,img/96475.png,my husband is always pushing me around.... and talking behind my back,['not_hateful'],['pc_empty'],['attack_empty'],None,None
32608,train,img/32608.png,i got 99 problems and optimisim,['not_hateful'],['pc_empty'],['attack_empty'],None,None
50619,train,img/50619.png,a moment before threesome:-,['not_hateful'],['pc_empty'],['attack_empty'],None,None
89675,train,img/89675.png,if y'all only knew it be the baddest one on that shit cocaine users weed users,['not_hateful'],['pc_empty'],['attack_empty'],None,None
45201,train,img/45201.png,orange is the new black,['not_hateful'],['pc_empty'],['attack_empty'],None,None
89324,train,img/89324.png,"""las cosas mas gratis"" (the most free stuff) in case you missed the debate.... free stuff! more free stuff! even more free stuff!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
12637,train,img/12637.png,come and take it,['not_hateful'],['pc_empty'],['attack_empty'],None,None
91245,train,img/91245.png,most people are just mediocre minded cowardly conformists because its comfortable & simple i'm not one of those people,['not_hateful'],['pc_empty'],['attack_empty'],None,None
75106,train,img/75106.png,when you find someone with the same taste in memes,['not_hateful'],['pc_empty'],['attack_empty'],None,None
93057,train,img/93057.png,how men who ride crotch rockets check on their pizzas,['not_hateful'],['pc_empty'],['attack_empty'],None,None
29678,train,img/29678.png,rich theft '' '',['not_hateful'],['pc_empty'],['attack_empty'],None,None
93184,train,img/93184.png,this is my watermelon. there are many like it but this one is mine,['not_hateful'],['pc_empty'],['attack_empty'],None,None
42706,train,img/42706.png,what happened to my damn balls!!,['not_hateful'],['pc_empty'],['attack_empty'],None,None
56423,train,img/56423.png,whoever photoshopped this is a huge jerk,['not_hateful'],['pc_empty'],['attack_empty'],None,None
57496,train,img/57496.png,left the kitchen too many times,['not_hateful'],['pc_empty'],['attack_empty'],None,None
24538,train,img/24538.png,selfie time,['not_hateful'],['pc_empty'],['attack_empty'],None,None
53089,train,img/53089.png,iran is going to attack us even if we have to do it ourselves,['not_hateful'],['pc_empty'],['attack_empty'],None,None
85749,train,img/85749.png,when your friends no matter how different you grew up,['not_hateful'],['pc_empty'],['attack_empty'],None,None
57423,train,img/57423.png,let's play the game of flags,['not_hateful'],['pc_empty'],['attack_empty'],None,None
93416,train,img/93416.png,if he were a starving child i'm sure he would have a different sense of humor,['not_hateful'],['pc_empty'],['attack_empty'],None,None
70213,train,img/70213.png,"last year tyrone got a new job, started building his credit, and spending more time with his kids then something amazing started to happen!",['not_hateful'],['pc_empty'],['attack_empty'],None,None
87052,train,img/87052.png,migrants in paris migrnts in sweden liberals in america,['not_hateful'],['pc_empty'],['attack_empty'],None,None
2365,train,img/02365.png,"quick, which one is a bb gun? oops, too late . . . you're dead",['not_hateful'],['pc_empty'],['attack_empty'],None,None
28567,train,img/28567.png,on my way home had a hard week,['not_hateful'],['pc_empty'],['attack_empty'],None,None
24931,train,img/24931.png,apparently the british public can't put their finger on the problem,['not_hateful'],['pc_empty'],['attack_empty'],None,None
10734,train,img/10734.png,"""yo bro ask the c.o. why he ain't pop my door""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
50361,train,img/50361.png,they call me a goat because i am the greatest of all time,['not_hateful'],['pc_empty'],['attack_empty'],None,None
17058,train,img/17058.png,ethnic jesus,['not_hateful'],['pc_empty'],['attack_empty'],None,None
47032,train,img/47032.png,"much butthurt, i sense in you",['not_hateful'],['pc_empty'],['attack_empty'],None,None
34782,train,img/34782.png,"me. saving refugees ""nice try""",['not_hateful'],['pc_empty'],['attack_empty'],None,None
71628,train,img/71628.png,where's my water?,['not_hateful'],['pc_empty'],['attack_empty'],None,None
34510,train,img/34510.png,"1 in 10 people live next to a pedophile not me, i live next to three gorgeous 13 year olds",['not_hateful'],['pc_empty'],['attack_empty'],None,None
